Year,Month,Day,Hour,Week,Consumption
2023,8,30,19,35,8281.333
2023,8,30,20,35,8274.636
2023,8,30,21,35,8072.809
2023,8,30,22,35,7937.645
2023,8,30,23,35,7614.161
2023,8,30,24,35,7218.656
2023,8,31,1,35,6992.838
2023,8,31,2,35,6949.075
2023,8,31,3,35,6990.926
2023,8,31,4,35,7073.172
2023,8,31,5,35,7254.289
2023,8,31,6,35,7719.766
2023,8,31,7,35,8081.773
2023,8,31,8,35,8360.109
2023,8,31,9,35,8442.248
2023,8,31,10,35,8552.1
2023,8,31,11,35,8529.512
2023,8,31,12,35,8532.108
2023,8,31,13,35,8513.988
2023,8,31,14,35,8432.796
2023,8,31,15,35,8445.394
2023,8,31,16,35,8400.393
2023,8,31,17,35,8359.542
2023,8,31,18,35,8267.402
2023,8,31,19,35,8279.953
2023,8,31,20,35,8251.808
2023,8,31,21,35,8058.12
2023,8,31,22,35,7869.081
2023,8,31,23,35,7604.26
2023,8,31,24,35,7217.398
2023,9,1,1,35,7103.773
2023,9,1,2,35,6990.061
2023,9,1,3,35,6937.533
2023,9,1,4,35,6964.801
2023,9,1,5,35,7127.452
2023,9,1,6,35,7439.816
2023,9,1,7,35,7796.012
2023,9,1,8,35,8067.399
2023,9,1,9,35,8309.95
2023,9,1,10,35,8317.812
2023,9,1,11,35,8350.572
2023,9,1,12,35,8421.235
2023,9,1,13,35,8383.006
2023,9,1,14,35,8272.105
2023,9,1,15,35,8217.957
2023,9,1,16,35,8179.504
2023,9,1,17,35,8136.851
2023,9,1,18,35,7987.065
2023,9,1,19,35,7918.593
2023,9,1,20,35,7893.23
2023,9,1,21,35,7800.089
2023,9,1,22,35,7672.824
2023,9,1,23,35,7356.986
2023,9,1,24,35,7056.306
2023,9,2,1,35,6838.437
2023,9,2,2,35,6735.885
2023,9,2,3,35,6719.685
2023,9,2,4,35,6682.051
2023,9,2,5,35,6743.541
2023,9,2,6,35,6676.825
2023,9,2,7,35,6845.955
2023,9,2,8,35,7056.364
2023,9,2,9,35,7218.656
2023,9,2,10,35,7391.09
2023,9,2,11,35,7452.038
2023,9,2,12,35,7553.486
2023,9,2,13,35,7493.444
2023,9,2,14,35,7463.945
2023,9,2,15,35,7534.933
2023,9,2,16,35,7687.712
2023,9,2,17,35,7800.473
2023,9,2,18,35,7770.888
2023,9,2,19,35,7775.071
2023,9,2,20,35,7753.191
2023,9,2,21,35,7561.902
2023,9,2,22,35,7479.183
2023,9,2,23,35,7280.127
2023,9,2,24,35,7001.248
2023,9,3,1,35,6797.376
2023,9,3,2,35,6757.454
2023,9,3,3,35,6629.748
2023,9,3,4,35,6603.23
2023,9,3,5,35,6691.103
2023,9,3,6,35,6551.739
2023,9,3,7,35,6677.164
2023,9,3,8,35,6949.159
2023,9,3,9,35,7113.438
2023,9,3,10,35,7234.731
2023,9,3,11,35,7348.61
2023,9,3,12,35,7414.059
2023,9,3,13,35,7458.632
2023,9,3,14,35,7390.239
2023,9,3,15,35,7331.381
2023,9,3,16,35,7422.864
2023,9,3,17,35,7443.549
2023,9,3,18,35,7509.157
2023,9,3,19,35,7538.627
2023,9,3,20,35,7686.163
2023,9,3,21,35,7677.075
2023,9,3,22,35,7705.055
2023,9,3,23,35,7556.889
2023,9,3,24,35,7208.305
2023,9,4,1,36,6936.495
2023,9,4,2,36,6859.941
2023,9,4,3,36,6921.855
2023,9,4,4,36,6999.86
2023,9,4,5,36,7155.252
2023,9,4,6,36,7614.824
2023,9,4,7,36,8179.754
2023,9,4,8,36,8459.162
2023,9,4,9,36,8535.138
2023,9,4,10,36,8447.166
2023,9,4,11,36,8386.352
2023,9,4,12,36,8381.921
2023,9,4,13,36,8313.301
2023,9,4,14,36,8306.772
2023,9,4,15,36,8193.93
2023,9,4,16,36,8119.001
2023,9,4,17,36,8088.02
2023,9,4,18,36,8081.239
2023,9,4,19,36,8194.122
2023,9,4,20,36,8289.313
2023,9,4,21,36,8236.076
2023,9,4,22,36,8057.398
2023,9,4,23,36,7657.797
2023,9,4,24,36,7277.233
2023,9,5,1,36,7023.203
2023,9,5,2,36,6962.955
2023,9,5,3,36,6851.617
2023,9,5,4,36,6830.813
2023,9,5,5,36,7054.46
2023,9,5,6,36,7577.914
2023,9,5,7,36,7997.071
2023,9,5,8,36,8282.892
2023,9,5,9,36,8422.574
2023,9,5,10,36,8471.478
2023,9,5,11,36,8480.93
2023,9,5,12,36,8405.908
2023,9,5,13,36,8334.811
2023,9,5,14,36,8268.339
2023,9,5,15,36,8293.954
2023,9,5,16,36,8257.272
2023,9,5,17,36,8266.43
2023,9,5,18,36,8285.807
2023,9,5,19,36,8395.383
2023,9,5,20,36,8533.855
2023,9,5,21,36,8272.301
2023,9,5,22,36,8186.889
2023,9,5,23,36,7892.129
2023,9,5,24,36,7476.514
2023,9,6,1,36,7278.092
2023,9,6,2,36,7188.101
2023,9,6,3,36,7172.646
2023,9,6,4,36,7262.896
2023,9,6,5,36,7509.097
2023,9,6,6,36,8038.662
2023,9,6,7,36,8547.29
2023,9,6,8,36,8740.583
2023,9,6,9,36,8767.803
2023,9,6,10,36,8640.171
2023,9,6,11,36,8626.579
2023,9,6,12,36,8496.098
2023,9,6,13,36,8392.514
2023,9,6,14,36,8321.231
2023,9,6,15,36,8245.2
2023,9,6,16,36,8170.404
2023,9,6,17,36,8117.385
2023,9,6,18,36,8150.515
2023,9,6,19,36,8197.24
2023,9,6,20,36,8357.71
2023,9,6,21,36,8190.696
2023,9,6,22,36,8060.014
2023,9,6,23,36,7757.128
2023,9,6,24,36,7404.114
2023,9,7,1,36,7251.408
2023,9,7,2,36,7219.184
2023,9,7,3,36,7230.336
2023,9,7,4,36,7322.735
2023,9,7,5,36,7570.578
2023,9,7,6,36,8084.884
2023,9,7,7,36,8420.227
2023,9,7,8,36,8500.136
2023,9,7,9,36,8508.625
2023,9,7,10,36,8454.087
2023,9,7,11,36,8390.919
2023,9,7,12,36,8250.421
2023,9,7,13,36,8220.136
2023,9,7,14,36,8170.03
2023,9,7,15,36,8240.752
2023,9,7,16,36,8266.568
2023,9,7,17,36,8281.344
2023,9,7,18,36,8212.453
2023,9,7,19,36,8298.192
2023,9,7,20,36,8461.954
2023,9,7,21,36,8271.748
2023,9,7,22,36,8140.532
2023,9,7,23,36,7844.089
2023,9,7,24,36,7454.418
2023,9,8,1,36,7197.662
2023,9,8,2,36,7069.487
2023,9,8,3,36,7030.29
2023,9,8,4,36,7101.775
2023,9,8,5,36,7290.247
2023,9,8,6,36,7754.738
2023,9,8,7,36,8072.791
2023,9,8,8,36,8215.392
2023,9,8,9,36,8399.854
2023,9,8,10,36,8404.484
2023,9,8,11,36,8386.513
2023,9,8,12,36,8278.698
2023,9,8,13,36,8245.139
2023,9,8,14,36,8166.158
2023,9,8,15,36,8055.278
2023,9,8,16,36,7984.781
2023,9,8,17,36,8039.729
2023,9,8,18,36,7927.605
2023,9,8,19,36,7869.77
2023,9,8,20,36,7969.467
2023,9,8,21,36,7795.27
2023,9,8,22,36,7872.366
2023,9,8,23,36,7673.775
2023,9,8,24,36,7272.648
2023,9,9,1,36,6933.746
2023,9,9,2,36,6858.578
2023,9,9,3,36,6848.438
2023,9,9,4,36,6833.218
2023,9,9,5,36,6990.767
2023,9,9,6,36,6976.582
2023,9,9,7,36,7175.354
2023,9,9,8,36,7365.197
2023,9,9,9,36,7559.498
2023,9,9,10,36,7611.632
2023,9,9,11,36,7596.397
2023,9,9,12,36,7539.708
2023,9,9,13,36,7553.692
2023,9,9,14,36,7530.068
2023,9,9,15,36,7571.262
2023,9,9,16,36,7629.004
2023,9,9,17,36,7845.158
2023,9,9,18,36,7909.396
2023,9,9,19,36,7991.37
2023,9,9,20,36,8014.643
2023,9,9,21,36,7838.701
2023,9,9,22,36,7811.303
2023,9,9,23,36,7506.901
2023,9,9,24,36,7200.409
2023,9,10,1,36,6910.052
2023,9,10,2,36,6744.794
2023,9,10,3,36,6590.4
2023,9,10,4,36,6555.714
2023,9,10,5,36,6612.948
2023,9,10,6,36,6613.207
2023,9,10,7,36,6732.804
2023,9,10,8,36,6988.373
2023,9,10,9,36,7245.054
2023,9,10,10,36,7445.696
2023,9,10,11,36,7525.511
2023,9,10,12,36,7524.277
2023,9,10,13,36,7480.507
2023,9,10,14,36,7469.599
2023,9,10,15,36,7503.276
2023,9,10,16,36,7542.325
2023,9,10,17,36,7631.112
2023,9,10,18,36,7620.851
2023,9,10,19,36,7598.959
2023,9,10,20,36,7703.373
2023,9,10,21,36,7516.937
2023,9,10,22,36,7559.126
2023,9,10,23,36,7356.422
2023,9,10,24,36,7022.637
2023,9,11,1,37,6718.814
2023,9,11,2,37,6603.96
2023,9,11,3,37,6567.37
2023,9,11,4,37,6660.428
2023,9,11,5,37,6815.58
2023,9,11,6,37,7299.224
2023,9,11,7,37,7720.014
2023,9,11,8,37,7963.259
2023,9,11,9,37,8117.057
2023,9,11,10,37,8133.665
2023,9,11,11,37,8230.13
2023,9,11,12,37,8244.945
2023,9,11,13,37,8182.665
2023,9,11,14,37,8036.479
2023,9,11,15,37,7993.137
2023,9,11,16,37,7957.459
2023,9,11,17,37,7954.435
2023,9,11,18,37,7852.231
2023,9,11,19,37,8016.79
2023,9,11,20,37,8369.17
2023,9,11,21,37,8106.06
2023,9,11,22,37,7982.175
2023,9,11,23,37,7643.122
2023,9,11,24,37,7169.729
2023,9,12,1,37,7084.872
2023,9,12,2,37,6870.876
2023,9,12,3,37,6790.242
2023,9,12,4,37,6729.483
2023,9,12,5,37,7158.314
2023,9,12,6,37,7672.899
2023,9,12,7,37,8159.902
2023,9,12,8,37,8433.437
2023,9,12,9,37,8545.524
2023,9,12,10,37,8567.594
2023,9,12,11,37,8545.781
2023,9,12,12,37,8468.27
2023,9,12,13,37,8380.119
2023,9,12,14,37,8382.654
2023,9,12,15,37,8338.636
2023,9,12,16,37,8354.006
2023,9,12,17,37,8322.978
2023,9,12,18,37,8237.798
2023,9,12,19,37,8259.86
2023,9,12,20,37,8404.761
2023,9,12,21,37,8078.898
2023,9,12,22,37,7833.707
2023,9,12,23,37,7435.378
2023,9,12,24,37,7009.651
2023,9,13,1,37,6751.777
2023,9,13,2,37,6673.481
2023,9,13,3,37,6613.272
2023,9,13,4,37,6691.137
2023,9,13,5,37,6927.38
2023,9,13,6,37,7437.105
2023,9,13,7,37,7718.313
2023,9,13,8,37,7906.314
2023,9,13,9,37,7976.223
2023,9,13,10,37,8069.693
2023,9,13,11,37,8071.462
2023,9,13,12,37,8125.944
2023,9,13,13,37,8050.528
2023,9,13,14,37,7991.96
2023,9,13,15,37,8002.454
2023,9,13,16,37,8040.051
2023,9,13,17,37,8017.967
2023,9,13,18,37,8017.122
2023,9,13,19,37,8078.735
2023,9,13,20,37,8235.43
2023,9,13,21,37,7901.345
2023,9,13,22,37,7807.697
2023,9,13,23,37,7547.314
2023,9,13,24,37,7337.206
2023,9,14,1,37,7128.581
2023,9,14,2,37,7022.906
2023,9,14,3,37,6953.646
2023,9,14,4,37,7043.776
2023,9,14,5,37,7345.833
2023,9,14,6,37,7882.098
2023,9,14,7,37,8256.694
2023,9,14,8,37,8422.335
2023,9,14,9,37,8412.719
2023,9,14,10,37,8394.355
2023,9,14,11,37,8314.253
2023,9,14,12,37,8288.36
2023,9,14,13,37,8206.52
2023,9,14,14,37,8095.834
2023,9,14,15,37,8102.096
2023,9,14,16,37,8141.749
2023,9,14,17,37,8103.1
2023,9,14,18,37,8085.765
2023,9,14,19,37,8134.277
2023,9,14,20,37,8355.437
2023,9,14,21,37,8084.237
2023,9,14,22,37,8016.307
2023,9,14,23,37,7727.027
2023,9,14,24,37,7395.016
2023,9,15,1,37,7123.368
2023,9,15,2,37,7041.783
2023,9,15,3,37,7070.709
2023,9,15,4,37,7167.621
2023,9,15,5,37,7440.011
2023,9,15,6,37,7907.411
2023,9,15,7,37,8355.055
2023,9,15,8,37,8607.709
2023,9,15,9,37,8632.777
2023,9,15,10,37,8522.096
2023,9,15,11,37,8414.731
2023,9,15,12,37,8340.652
2023,9,15,13,37,8264.622
2023,9,15,14,37,8188.757
2023,9,15,15,37,8218.212
2023,9,15,16,37,8234.031
2023,9,15,17,37,8399.991
2023,9,15,18,37,8492.77
2023,9,15,19,37,8632.396
2023,9,15,20,37,8861.105
2023,9,15,21,37,8509.898
2023,9,15,22,37,8479.915
2023,9,15,23,37,8096.943
2023,9,15,24,37,7701.771
2023,9,16,1,37,7366.12
2023,9,16,2,37,7259.086
2023,9,16,3,37,7178.726
2023,9,16,4,37,7098.06
2023,9,16,5,37,7167.746
2023,9,16,6,37,7295.185
2023,9,16,7,37,7247.659
2023,9,16,8,37,7504.373
2023,9,16,9,37,7750.859
2023,9,16,10,37,7946.488
2023,9,16,11,37,8069.977
2023,9,16,12,37,8010.003
2023,9,16,13,37,8010.935
2023,9,16,14,37,8029.509
2023,9,16,15,37,8050.289
2023,9,16,16,37,8148.358
2023,9,16,17,37,8224.453
2023,9,16,18,37,8338.288
2023,9,16,19,37,8443.13
2023,9,16,20,37,8469.305
2023,9,16,21,37,8093.017
2023,9,16,22,37,8006.372
2023,9,16,23,37,7728.55
2023,9,16,24,37,7306.53
2023,9,17,1,37,7020.792
2023,9,17,2,37,6864.353
2023,9,17,3,37,6797.337
2023,9,17,4,37,6837.392
2023,9,17,5,37,6862.131
2023,9,17,6,37,6951.234
2023,9,17,7,37,6919.768
2023,9,17,8,37,7182.701
2023,9,17,9,37,7408.371
2023,9,17,10,37,7612.991
2023,9,17,11,37,7717.049
2023,9,17,12,37,7747.323
2023,9,17,13,37,7683.923
2023,9,17,14,37,7738.128
2023,9,17,15,37,7737.252
2023,9,17,16,37,7759.472
2023,9,17,17,37,7899.939
2023,9,17,18,37,7989.383
2023,9,17,19,37,8111.74
2023,9,17,20,37,8310.943
2023,9,17,21,37,7991.971
2023,9,17,22,37,8064.086
2023,9,17,23,37,7780.374
2023,9,17,24,37,7506.27
2023,9,18,1,38,7373.895
2023,9,18,2,38,7272.866
2023,9,18,3,38,7314.436
2023,9,18,4,38,7428.451
2023,9,18,5,38,7714.904
2023,9,18,6,38,8290.983
2023,9,18,7,38,8475.851
2023,9,18,8,38,8646.49
2023,9,18,9,38,8673.602
2023,9,18,10,38,8749.516
2023,9,18,11,38,8744.804
2023,9,18,12,38,8710.23
2023,9,18,13,38,8566.887
2023,9,18,14,38,8476.279
2023,9,18,15,38,8445.322
2023,9,18,16,38,8427.71
2023,9,18,17,38,8511.773
2023,9,18,18,38,8540.256
2023,9,18,19,38,8634.964
2023,9,18,20,38,8977.022
2023,9,18,21,38,8645.776
2023,9,18,22,38,8575.079
2023,9,18,23,38,8250.585
2023,9,18,24,38,7853.645
2023,9,19,1,38,7650.245
2023,9,19,2,38,7567.641
2023,9,19,3,38,7500.885
2023,9,19,4,38,7508.756
2023,9,19,5,38,7772.773
2023,9,19,6,38,8412.236
2023,9,19,7,38,8656.852
2023,9,19,8,38,8920.416
2023,9,19,9,38,9034.476
2023,9,19,10,38,8993.358
2023,9,19,11,38,9109.754
2023,9,19,12,38,9032.003
2023,9,19,13,38,9018.694
2023,9,19,14,38,9064.518
2023,9,19,15,38,8894.932
2023,9,19,16,38,8962.134
2023,9,19,17,38,8792.524
2023,9,19,18,38,8881.243
2023,9,19,19,38,9064.054
2023,9,19,20,38,9034.296
2023,9,19,21,38,8499.288
2023,9,19,22,38,8346.396
2023,9,19,23,38,8009.71
2023,9,19,24,38,7795.35
2023,9,20,1,38,7453.559
2023,9,20,2,38,7390.533
2023,9,20,3,38,7318.209
2023,9,20,4,38,7381.763
2023,9,20,5,38,7583.983
2023,9,20,6,38,8172.903
2023,9,20,7,38,8492.075
2023,9,20,8,38,8795.516
2023,9,20,9,38,8883.775
2023,9,20,10,38,8896.687
2023,9,20,11,38,8956.671
2023,9,20,12,38,8876.321
2023,9,20,13,38,8766.639
2023,9,20,14,38,8701.911
2023,9,20,15,38,8612
2023,9,20,16,38,8661.405
2023,9,20,17,38,8733.863
2023,9,20,18,38,8812.647
2023,9,20,19,38,8993.525
2023,9,20,20,38,9047.485
2023,9,20,21,38,8635.236
2023,9,20,22,38,8509.47
2023,9,20,23,38,8179.694
2023,9,20,24,38,7768.471
2023,9,21,1,38,7454.794
2023,9,21,2,38,7405.964
2023,9,21,3,38,7370.218
2023,9,21,4,38,7397.351
2023,9,21,5,38,7691.385
2023,9,21,6,38,8292.16
2023,9,21,7,38,8559.517
2023,9,21,8,38,8697.735
2023,9,21,9,38,8828.252
2023,9,21,10,38,8972.635
2023,9,21,11,38,8991.025
2023,9,21,12,38,8983.065
2023,9,21,13,38,8860.458
2023,9,21,14,38,8792.259
2023,9,21,15,38,8681.552
2023,9,21,16,38,8641.934
2023,9,21,17,38,8689.018
2023,9,21,18,38,8580.817
2023,9,21,19,38,8754.794
2023,9,21,20,38,8932.662
2023,9,21,21,38,8508.743
2023,9,21,22,38,8420.893
2023,9,21,23,38,8044.295
2023,9,21,24,38,7553.365
2023,9,22,1,38,7280.599
2023,9,22,2,38,7112.151
2023,9,22,3,38,7025.19
2023,9,22,4,38,7051.291
2023,9,22,5,38,7272.676
2023,9,22,6,38,7951.474
2023,9,22,7,38,8276.989
2023,9,22,8,38,8445.432
2023,9,22,9,38,8649.403
2023,9,22,10,38,8584.12
2023,9,22,11,38,8455.738
2023,9,22,12,38,8345.09
2023,9,22,13,38,8286.81
2023,9,22,14,38,8203.06
2023,9,22,15,38,8173.35
2023,9,22,16,38,8211.329
2023,9,22,17,38,8316.776
2023,9,22,18,38,8223.848
2023,9,22,19,38,8414.868
2023,9,22,20,38,8483.491
2023,9,22,21,38,8094.316
2023,9,22,22,38,7987.954
2023,9,22,23,38,7620.053
2023,9,22,24,38,7282.103
2023,9,23,1,38,6982.224
2023,9,23,2,38,6789.959
2023,9,23,3,38,6720.656
2023,9,23,4,38,6699.852
2023,9,23,5,38,6843.146
2023,9,23,6,38,6977.961
2023,9,23,7,38,7007.999
2023,9,23,8,38,7298.728
2023,9,23,9,38,7539.545
2023,9,23,10,38,7729.22
2023,9,23,11,38,7794.618
2023,9,23,12,38,7799.427
2023,9,23,13,38,7850.459
2023,9,23,14,38,7870.186
2023,9,23,15,38,7943.83
2023,9,23,16,38,8027.1
2023,9,23,17,38,8145.298
2023,9,23,18,38,8210.824
2023,9,23,19,38,8303.655
2023,9,23,20,38,8222.708
2023,9,23,21,38,7833.427
2023,9,23,22,38,7752.402
2023,9,23,23,38,7450.853
2023,9,23,24,38,7070.241
2023,9,24,1,38,6839.167
2023,9,24,2,38,6743.802
2023,9,24,3,38,6733.037
2023,9,24,4,38,6676.427
2023,9,24,5,38,6704.546
2023,9,24,6,38,6830.757
2023,9,24,7,38,6795.663
2023,9,24,8,38,7060.592
2023,9,24,9,38,7231.65
2023,9,24,10,38,7454.888
2023,9,24,11,38,7585.016
2023,9,24,12,38,7646.93
2023,9,24,13,38,7593.253
2023,9,24,14,38,7606.303
2023,9,24,15,38,7639.369
2023,9,24,16,38,7646.528
2023,9,24,17,38,7640.315
2023,9,24,18,38,7695.113
2023,9,24,19,38,8030.958
2023,9,24,20,38,8062.393
2023,9,24,21,38,7791.578
2023,9,24,22,38,7846.11
2023,9,24,23,38,7585.847
2023,9,24,24,38,7235.773
2023,9,25,1,39,7093.6
2023,9,25,2,39,7025.9
2023,9,25,3,39,6989.475
2023,9,25,4,39,7008.892
2023,9,25,5,39,7323.038
2023,9,25,6,39,8100.637
2023,9,25,7,39,8440.253
2023,9,25,8,39,8729.983
2023,9,25,9,39,8816.335
2023,9,25,10,39,8746.121
2023,9,25,11,39,8631.419
2023,9,25,12,39,8608.005
2023,9,25,13,39,8490.663
2023,9,25,14,39,8334.481
2023,9,25,15,39,8350.398
2023,9,25,16,39,8366.12
2023,9,25,17,39,8422.895
2023,9,25,18,39,8414.21
2023,9,25,19,39,8673.188
2023,9,25,20,39,8620.285
2023,9,25,21,39,8205.461
2023,9,25,22,39,8106.244
2023,9,25,23,39,7788.168
2023,9,25,24,39,7365.22
2023,9,26,1,39,7104.26
2023,9,26,2,39,6941.472
2023,9,26,3,39,6849.165
2023,9,26,4,39,6916.376
2023,9,26,5,39,7154.895
2023,9,26,6,39,7944.735
2023,9,26,7,39,8374.667
2023,9,26,8,39,8651.583
2023,9,26,9,39,8769.472
2023,9,26,10,39,8812.965
2023,9,26,11,39,8756.195
2023,9,26,12,39,8674.587
2023,9,26,13,39,8549.32
2023,9,26,14,39,8515.396
2023,9,26,15,39,8466.544
2023,9,26,16,39,8390.185
2023,9,26,17,39,8364.606
2023,9,26,18,39,8296.462
2023,9,26,19,39,8627.777
2023,9,26,20,39,8737.348
2023,9,26,21,39,8293.148
2023,9,26,22,39,8121.396
2023,9,26,23,39,7797.867
2023,9,26,24,39,7461.965
2023,9,27,1,39,7176.228
2023,9,27,2,39,7033.632
2023,9,27,3,39,6978.334
2023,9,27,4,39,7009.892
2023,9,27,5,39,7251.005
2023,9,27,6,39,7935.52
2023,9,27,7,39,8294.361
2023,9,27,8,39,8461.698
2023,9,27,9,39,8447.762
2023,9,27,10,39,8424.638
2023,9,27,11,39,8557.556
2023,9,27,12,39,8578.385
2023,9,27,13,39,8489.46
2023,9,27,14,39,8418.442
2023,9,27,15,39,8426.89
2023,9,27,16,39,8452.203
2023,9,27,17,39,8378.582
2023,9,27,18,39,8424.756
2023,9,27,19,39,8718.844
2023,9,27,20,39,8651.94
2023,9,27,21,39,8236.624
2023,9,27,22,39,8019.295
2023,9,27,23,39,7664.266
2023,9,27,24,39,7290.026
2023,9,28,1,39,7073.261
2023,9,28,2,39,6946.544
2023,9,28,3,39,6920.089
2023,9,28,4,39,6908.465
2023,9,28,5,39,7222.981
2023,9,28,6,39,7960.782
2023,9,28,7,39,8290.169
2023,9,28,8,39,8463.357
2023,9,28,9,39,8498.874
2023,9,28,10,39,8330.675
2023,9,28,11,39,8253.546
2023,9,28,12,39,8169.961
2023,9,28,13,39,8004.977
2023,9,28,14,39,7995.038
2023,9,28,15,39,8111.457
2023,9,28,16,39,8131.672
2023,9,28,17,39,8071.294
2023,9,28,18,39,8082.394
2023,9,28,19,39,8397.664
2023,9,28,20,39,8517.727
2023,9,28,21,39,8195.275
2023,9,28,22,39,8084.277
2023,9,28,23,39,7760.213
2023,9,28,24,39,7474.413
2023,9,29,1,39,7183.466
2023,9,29,2,39,7058.318
2023,9,29,3,39,7013.971
2023,9,29,4,39,7042.022
2023,9,29,5,39,7288.757
2023,9,29,6,39,8048.285
2023,9,29,7,39,8437.327
2023,9,29,8,39,8582.97
2023,9,29,9,39,8749.365
2023,9,29,10,39,8675.376
2023,9,29,11,39,8675.95
2023,9,29,12,39,8761.381
2023,9,29,13,39,8555.052
2023,9,29,14,39,8464.113
2023,9,29,15,39,8444.331
2023,9,29,16,39,8423.601
2023,9,29,17,39,8328.197
2023,9,29,18,39,8416.583
2023,9,29,19,39,8611.565
2023,9,29,20,39,8529.613
2023,9,29,21,39,8110.677
2023,9,29,22,39,7999.306
2023,9,29,23,39,7760.252
2023,9,29,24,39,7361.804
2023,9,30,1,39,7103.849
2023,9,30,2,39,7017.161
2023,9,30,3,39,6885.479
2023,9,30,4,39,6828.869
2023,9,30,5,39,6959.901
2023,9,30,6,39,7096.466
2023,9,30,7,39,7125.048
2023,9,30,8,39,7310.724
2023,9,30,9,39,7611.198
2023,9,30,10,39,7745.105
2023,9,30,11,39,7894.517
2023,9,30,12,39,7841.751
2023,9,30,13,39,7780.918
2023,9,30,14,39,7783.471
2023,9,30,15,39,7829.12
2023,9,30,16,39,7902.675
2023,9,30,17,39,8013.907
2023,9,30,18,39,8186.911
2023,9,30,19,39,8346.553
2023,9,30,20,39,8144.875
2023,9,30,21,39,7759.244
2023,9,30,22,39,7928.643
2023,9,30,23,39,7719.035
2023,9,30,24,39,7318.693
2023,10,1,1,39,7109.736
2023,10,1,2,39,6957.472
2023,10,1,3,39,6859.574
2023,10,1,4,39,6808.488
2023,10,1,5,39,6883.804
2023,10,1,6,39,7028.262
2023,10,1,7,39,7055.58
2023,10,1,8,39,7215.303
2023,10,1,9,39,7412.219
2023,10,1,10,39,7603.426
2023,10,1,11,39,7796.576
2023,10,1,12,39,7882.541
2023,10,1,13,39,7810.972
2023,10,1,14,39,7854.221
2023,10,1,15,39,7869.977
2023,10,1,16,39,7954.373
2023,10,1,17,39,7978.189
2023,10,1,18,39,8158.961
2023,10,1,19,39,8400.786
2023,10,1,20,39,8171.376
2023,10,1,21,39,7916.135
2023,10,1,22,39,8061.134
2023,10,1,23,39,7872.995
2023,10,1,24,39,7560.968
2023,10,2,1,40,7349.77
2023,10,2,2,40,7254.983
2023,10,2,3,40,7159.08
2023,10,2,4,40,7272.832
2023,10,2,5,40,7513.431
2023,10,2,6,40,8087.036
2023,10,2,7,40,8340.751
2023,10,2,8,40,8499.114
2023,10,2,9,40,8594.961
2023,10,2,10,40,8494.194
2023,10,2,11,40,8481.067
2023,10,2,12,40,8355.926
2023,10,2,13,40,8247.131
2023,10,2,14,40,8128.391
2023,10,2,15,40,8072.98
2023,10,2,16,40,8115.686
2023,10,2,17,40,8161.495
2023,10,2,18,40,8175.554
2023,10,2,19,40,8504.445
2023,10,2,20,40,8472.389
2023,10,2,21,40,8313.679
2023,10,2,22,40,8340.122
2023,10,2,23,40,8115.468
2023,10,2,24,40,7697.363
2023,10,3,1,40,7406.181
2023,10,3,2,40,7309.244
2023,10,3,3,40,7240.845
2023,10,3,4,40,7193.227
2023,10,3,5,40,7456.091
2023,10,3,6,40,8171.922
2023,10,3,7,40,8519.528
2023,10,3,8,40,8418.825
2023,10,3,9,40,8469.358
2023,10,3,10,40,8514.411
2023,10,3,11,40,8520.617
2023,10,3,12,40,8442.971
2023,10,3,13,40,8356.911
2023,10,3,14,40,8388.473
2023,10,3,15,40,8316.004
2023,10,3,16,40,8276.048
2023,10,3,17,40,8309.762
2023,10,3,18,40,8418.469
2023,10,3,19,40,8725.017
2023,10,3,20,40,8584.812
2023,10,3,21,40,8447.658
2023,10,3,22,40,8444.262
2023,10,3,23,40,8149.804
2023,10,3,24,40,7790.297
2023,10,4,1,40,7587.798
2023,10,4,2,40,7474.507
2023,10,4,3,40,7401.946
2023,10,4,4,40,7368.077
2023,10,4,5,40,7673.914
2023,10,4,6,40,8293.442
2023,10,4,7,40,8524.439
2023,10,4,8,40,8671.491
2023,10,4,9,40,8775.627
2023,10,4,10,40,8726.892
2023,10,4,11,40,8641.99
2023,10,4,12,40,8518.362
2023,10,4,13,40,8452.994
2023,10,4,14,40,8519.322
2023,10,4,15,40,8531.048
2023,10,4,16,40,8498.549
2023,10,4,17,40,8507.542
2023,10,4,18,40,8660.154
2023,10,4,19,40,8930.784
2023,10,4,20,40,9020.382
2023,10,4,21,40,8810.797
2023,10,4,22,40,8702.527
2023,10,4,23,40,8350.252
2023,10,4,24,40,8056.47
2023,10,5,1,40,7815.431
2023,10,5,2,40,7708.05
2023,10,5,3,40,7681.24
2023,10,5,4,40,7673.262
2023,10,5,5,40,7953.316
2023,10,5,6,40,8683.645
2023,10,5,7,40,9089.451
2023,10,5,8,40,9210.472
2023,10,5,9,40,9218.416
2023,10,5,10,40,9127.893
2023,10,5,11,40,9128.777
2023,10,5,12,40,9099.668
2023,10,5,13,40,9093.948
2023,10,5,14,40,9044.122
2023,10,5,15,40,9036.338
2023,10,5,16,40,9018.595
2023,10,5,17,40,9051.461
2023,10,5,18,40,9238.765
2023,10,5,19,40,9655.035
2023,10,5,20,40,9615.199
2023,10,5,21,40,9193.473
2023,10,5,22,40,9148.197
2023,10,5,23,40,8877.578
2023,10,5,24,40,8472.685
2023,10,6,1,40,8316.369
2023,10,6,2,40,8248.395
2023,10,6,3,40,8207.144
